customer_id,address,purchase_date,return_date,purchase_amount,return_amount,return_reason
CUST_0617,"873 Street, City_2",2023-07-04,,15327.85,0.0,
CUST_0617,"873 Street, City_2",2024-09-08,,45482.55,0.0,
CUST_0617,"873 Street, City_2",2024-03-22,2024-03-29,52318.44,40247.56,Damaged
CUST_0617,"873 Street, City_2",2023-11-12,2023-11-20,84024.16,74132.53,Size issue
CUST_0617,"873 Street, City_2",2023-04-12,2023-04-14,18821.82,16648.1,Damaged
CUST_0617,"873 Street, City_2",2023-08-05,2023-08-14,39732.4,25001.72,Wrong item
CUST_0617,"873 Street, City_2",2023-12-21,,10860.65,0.0,
CUST_0617,"873 Street, City_2",2024-04-07,,25503.02,0.0,
CUST_0617,"873 Street, City_2",2023-09-10,,2723.26,0.0,
CUST_0617,"873 Street, City_2",2023-07-23,,6233.95,0.0,
CUST_0617,"873 Street, City_2",2024-07-11,2024-07-19,3783.17,2781.44,Damaged
CUST_0617,"873 Street, City_2",2023-02-15,2023-02-21,324.43,270.91,Wrong item
CUST_0617,"873 Street, City_2",2024-10-23,2024-10-30,8178.36,5099.77,Wrong item
CUST_0617,"873 Street, City_2",2024-08-05,2024-08-09,26054.79,19208.82,Wrong item
CUST_0617,"873 Street, City_2",2024-01-17,2024-01-20,2884.38,2412.73,Damaged
CUST_0617,"873 Street, City_2",2024-04-30,2024-05-09,3681.27,3127.83,Size issue
CUST_0617,"873 Street, City_2",2024-11-03,2024-11-10,61738.03,46846.49,Damaged
CUST_0617,"873 Street, City_2",2023-11-27,,10710.62,0.0,
CUST_0617,"873 Street, City_2",2023-03-22,2023-03-25,2845.39,2274.36,Size issue
CUST_0617,"873 Street, City_2",2023-09-26,2023-10-03,8877.47,6755.35,Wrong item
CUST_0617,"873 Street, City_2",2024-07-17,,127462.4,0.0,
CUST_0617,"873 Street, City_2",2024-11-01,2024-11-09,11176.48,8950.93,Damaged
CUST_0617,"873 Street, City_2",2024-10-28,2024-10-31,7506.91,6104.5,Wrong item
CUST_0617,"873 Street, City_2",2023-08-11,2023-08-16,7918.36,6046.28,Wrong item
CUST_0617,"873 Street, City_2",2024-04-06,,7087.91,0.0,
CUST_0617,"873 Street, City_2",2023-08-20,2023-08-22,144003.09,112617.41,Damaged
CUST_0617,"873 Street, City_2",2024-10-31,,59519.86,0.0,
CUST_0617,"873 Street, City_2",2024-09-12,,31940.26,0.0,
CUST_0617,"873 Street, City_2",2024-03-09,,3643.5,0.0,
CUST_0617,"873 Street, City_2",2024-04-25,2024-05-03,48036.15,38699.49,Damaged
CUST_0617,"873 Street, City_2",2024-04-16,,11863.07,0.0,
CUST_0617,"873 Street, City_2",2023-11-12,,10560.34,0.0,
CUST_0618,"112 Street, City_1",2024-09-06,2024-09-11,20009.38,13328.42,Wrong item
CUST_0618,"112 Street, City_1",2024-08-07,,14868.05,0.0,
CUST_0618,"112 Street, City_1",2023-05-13,2023-05-19,14396.73,10483.01,Wrong item
CUST_0618,"112 Street, City_1",2024-10-06,,6474.35,0.0,
CUST_0618,"112 Street, City_1",2023-09-23,2023-10-01,20117.04,12090.22,Damaged
CUST_0618,"112 Street, City_1",2023-03-30,2023-04-05,2882.76,2272.45,Size issue
CUST_0618,"112 Street, City_1",2024-07-11,,4139.96,0.0,
CUST_0618,"112 Street, City_1",2023-02-16,2023-02-20,1271.2,1138.67,Wrong item
CUST_0618,"112 Street, City_1",2023-01-24,2023-02-02,6194.52,4997.46,Size issue
CUST_0618,"112 Street, City_1",2023-04-30,,8103.02,0.0,
CUST_0618,"112 Street, City_1",2024-05-28,2024-06-02,2832.58,1781.77,Size issue
CUST_0618,"112 Street, City_1",2023-02-05,2023-02-12,2283.22,1679.51,Damaged
CUST_0618,"112 Street, City_1",2023-02-02,2023-02-07,2647.27,1716.19,Damaged
CUST_0618,"112 Street, City_1",2023-03-25,2023-04-03,11403.42,6880.61,Wrong item
CUST_0618,"112 Street, City_1",2024-09-24,,1865.61,0.0,
CUST_0618,"112 Street, City_1",2024-09-05,,4117.87,0.0,
CUST_0618,"112 Street, City_1",2023-09-13,2023-09-17,19258.73,17229.33,Wrong item
CUST_0618,"112 Street, City_1",2023-12-20,2023-12-25,29905.78,20062.69,Wrong item
CUST_0618,"112 Street, City_1",2023-06-21,,22468.06,0.0,
CUST_0618,"112 Street, City_1",2024-08-14,2024-08-23,7242.07,4673.52,Damaged
CUST_0619,"253 Street, City_7",2023-03-28,,27024.91,0.0,
CUST_0619,"253 Street, City_7",2024-08-19,,8477.74,0.0,
CUST_0619,"253 Street, City_7",2024-04-08,2024-04-19,893.41,511.89,Damaged
CUST_0619,"253 Street, City_7",2024-04-20,,35575.58,0.0,
CUST_0619,"253 Street, City_7",2024-03-03,,26850.37,0.0,
CUST_0619,"253 Street, City_7",2023-09-19,,7329.79,0.0,
CUST_0619,"253 Street, City_7",2024-04-04,2024-04-21,4071.26,2188.14,Late delivery
CUST_0619,"253 Street, City_7",2024-07-14,2024-07-31,42244.83,17340.1,Late delivery
CUST_0619,"253 Street, City_7",2023-08-29,2023-09-21,2640.09,1233.35,Damaged
CUST_0619,"253 Street, City_7",2023-09-03,,13200.05,0.0,
CUST_0619,"253 Street, City_7",2023-08-28,,5330.63,0.0,
CUST_0619,"253 Street, City_7",2023-01-31,,3454.25,0.0,
CUST_0619,"253 Street, City_7",2024-01-18,2024-01-26,11526.64,5548.17,Size issue
CUST_0619,"253 Street, City_7",2023-11-26,,2213.27,0.0,
CUST_0619,"253 Street, City_7",2023-04-23,,35844.39,0.0,
CUST_0619,"253 Street, City_7",2023-04-20,,21981.52,0.0,
CUST_0619,"253 Street, City_7",2023-12-30,,9161.14,0.0,
CUST_0619,"253 Street, City_7",2024-03-02,,2256.93,0.0,
CUST_0619,"253 Street, City_7",2023-02-22,2023-03-13,12484.29,5787.29,Late delivery
CUST_0619,"253 Street, City_7",2024-04-07,2024-04-21,60273.79,35409.9,Damaged
CUST_0619,"253 Street, City_7",2024-06-13,2024-06-25,7746.3,3783.72,Damaged
CUST_0619,"253 Street, City_7",2024-09-22,,334201.22,0.0,
CUST_0619,"253 Street, City_7",2023-09-21,2023-09-30,23792.88,10417.99,Damaged
CUST_0619,"253 Street, City_7",2023-01-11,,3742.37,0.0,
CUST_0619,"253 Street, City_7",2024-08-08,,24238.78,0.0,
CUST_0620,"586 Street, City_1",2023-03-03,2023-03-05,16836.31,13607.39,Other
CUST_0620,"586 Street, City_1",2023-08-25,2023-08-26,20927.09,20399.12,Other
CUST_0620,"586 Street, City_1",2024-04-04,2024-04-06,24062.89,22438.29,Changed mind
CUST_0620,"586 Street, City_1",2023-04-06,2023-04-08,33779.69,28371.3,Not satisfied
CUST_0620,"586 Street, City_1",2024-07-19,2024-07-20,25395.93,22191.13,No longer needed
CUST_0620,"586 Street, City_1",2023-08-18,2023-08-19,2876.5,2375.95,No longer needed
CUST_0620,"586 Street, City_1",2023-10-28,2023-10-30,6091.06,5064.1,Changed mind
CUST_0620,"586 Street, City_1",2024-02-14,2024-02-15,10279.97,9276.08,Other
CUST_0620,"586 Street, City_1",2024-04-23,2024-04-25,9867.86,8227.15,Changed mind
CUST_0620,"586 Street, City_1",2024-01-08,2024-01-09,18106.18,17416.85,Changed mind
CUST_0620,"586 Street, City_1",2023-08-06,2023-08-07,6911.35,5621.02,Other
CUST_0620,"586 Street, City_1",2023-02-10,2023-02-11,1982.26,1775.31,No longer needed
CUST_0620,"586 Street, City_1",2024-06-21,2024-06-23,6962.02,5629.3,No longer needed
CUST_0620,"586 Street, City_1",2023-03-23,2023-03-25,11538.51,10221.69,Not satisfied
CUST_0620,"586 Street, City_1",2023-08-13,2023-08-14,1255.71,1085.58,Other
CUST_0620,"586 Street, City_1",2023-06-14,2023-06-16,20799.22,17888.27,Not satisfied
CUST_0620,"586 Street, City_1",2024-04-24,2024-04-25,19256.46,16670.2,Changed mind
CUST_0620,"586 Street, City_1",2024-07-24,2024-07-26,158794.91,133012.15,No longer needed
CUST_0620,"586 Street, City_1",2024-09-23,2024-09-24,23248.15,18785.18,Changed mind
CUST_0620,"586 Street, City_1",2023-08-02,,7051.89,0.0,
CUST_0620,"586 Street, City_1",2024-10-03,2024-10-05,576.47,562.65,Changed mind
CUST_0620,"586 Street, City_1",2024-04-10,2024-04-11,12685.14,12676.78,No longer needed
CUST_0621,"513 Street, City_3",2023-10-18,2023-10-25,51931.18,35103.6,Wrong item
CUST_0621,"513 Street, City_3",2023-06-06,,15258.47,0.0,
CUST_0621,"513 Street, City_3",2023-11-21,2023-11-24,2692.93,1841.26,Wrong item
CUST_0621,"513 Street, City_3",2024-09-11,2024-09-19,1635.2,1129.3,Damaged
CUST_0621,"513 Street, City_3",2024-06-28,2024-07-04,971.45,772.98,Wrong item
CUST_0621,"513 Street, City_3",2024-10-24,2024-10-26,48552.21,39160.42,Size issue
CUST_0621,"513 Street, City_3",2024-03-11,2024-03-18,29864.21,21065.61,Wrong item
CUST_0621,"513 Street, City_3",2023-03-28,,117791.28,0.0,
CUST_0621,"513 Street, City_3",2023-09-24,2023-10-01,35768.0,30817.01,Size issue
CUST_0621,"513 Street, City_3",2024-01-09,,3470.66,0.0,
CUST_0621,"513 Street, City_3",2023-09-22,,12624.83,0.0,
CUST_0621,"513 Street, City_3",2023-04-11,2023-04-19,2781.18,1872.22,Size issue
CUST_0621,"513 Street, City_3",2024-02-20,2024-02-26,8649.02,6512.05,Wrong item
CUST_0621,"513 Street, City_3",2023-04-08,2023-04-15,51466.58,40778.68,Size issue
CUST_0621,"513 Street, City_3",2023-02-01,2023-02-07,78821.49,54344.9,Damaged
CUST_0621,"513 Street, City_3",2023-05-18,,115405.56,0.0,
CUST_0621,"513 Street, City_3",2024-10-04,2024-10-13,726.11,587.3,Size issue
CUST_0621,"513 Street, City_3",2023-06-14,,8053.8,0.0,
CUST_0621,"513 Street, City_3",2024-11-08,,15229.24,0.0,
CUST_0621,"513 Street, City_3",2024-11-21,2024-11-24,21891.92,18888.4,Wrong item
CUST_0621,"513 Street, City_3",2023-04-08,2023-04-15,25725.16,18092.87,Damaged
CUST_0621,"513 Street, City_3",2023-05-31,2023-06-02,18214.11,14392.84,Damaged
CUST_0621,"513 Street, City_3",2023-09-20,,3177.16,0.0,
CUST_0621,"513 Street, City_3",2023-05-30,,19278.39,0.0,
CUST_0621,"513 Street, City_3",2023-08-22,2023-08-30,8067.47,6323.92,Wrong item
CUST_0621,"513 Street, City_3",2023-09-13,2023-09-17,20356.65,13386.55,Wrong item
CUST_0621,"513 Street, City_3",2023-05-05,,16810.19,0.0,
CUST_0622,"420 Street, City_2",2024-02-27,,40122.78,0.0,
CUST_0622,"420 Street, City_2",2023-05-27,,4758.95,0.0,
CUST_0622,"420 Street, City_2",2023-08-10,2023-08-19,5167.26,3164.15,Wrong item
CUST_0622,"420 Street, City_2",2023-04-01,2023-04-06,21353.82,14677.82,Size issue
CUST_0622,"420 Street, City_2",2023-07-17,2023-07-22,19905.82,17614.26,Size issue
CUST_0622,"420 Street, City_2",2024-09-12,,132911.03,0.0,
CUST_0622,"420 Street, City_2",2024-05-31,,10700.28,0.0,
CUST_0622,"420 Street, City_2",2023-10-03,,13922.47,0.0,
CUST_0622,"420 Street, City_2",2023-08-08,,60557.63,0.0,
CUST_0622,"420 Street, City_2",2024-05-14,2024-05-18,56451.59,34934.82,Damaged
CUST_0622,"420 Street, City_2",2023-11-04,2023-11-12,1492.04,1131.6,Damaged
CUST_0622,"420 Street, City_2",2023-12-02,2023-12-10,13395.54,9072.26,Size issue
CUST_0622,"420 Street, City_2",2023-02-15,2023-02-24,5581.92,3945.99,Damaged
CUST_0622,"420 Street, City_2",2024-02-09,2024-02-13,3753.75,2709.84,Wrong item
CUST_0622,"420 Street, City_2",2023-06-21,2023-06-23,3517.02,2449.37,Size issue
CUST_0622,"420 Street, City_2",2024-10-03,,777.07,0.0,
CUST_0622,"420 Street, City_2",2023-09-09,2023-09-13,28674.93,20720.28,Wrong item
CUST_0622,"420 Street, City_2",2023-12-31,2024-01-07,47134.21,32815.61,Wrong item
CUST_0622,"420 Street, City_2",2024-10-15,2024-10-24,7556.11,6189.18,Size issue
CUST_0622,"420 Street, City_2",2024-01-05,,36183.17,0.0,
CUST_0622,"420 Street, City_2",2024-06-15,2024-06-17,9946.7,7038.86,Size issue
CUST_0622,"420 Street, City_2",2024-08-15,,22001.5,0.0,
CUST_0622,"420 Street, City_2",2023-07-16,2023-07-19,7336.21,4603.42,Size issue
CUST_0622,"420 Street, City_2",2024-07-12,2024-07-15,14657.48,10886.25,Damaged
CUST_0622,"420 Street, City_2",2024-03-21,,28980.07,0.0,
CUST_0622,"420 Street, City_2",2023-09-10,2023-09-15,11770.0,7361.34,Size issue
CUST_0622,"420 Street, City_2",2024-07-15,,11320.04,0.0,
CUST_0622,"420 Street, City_2",2023-09-05,2023-09-12,53344.74,34709.04,Size issue
CUST_0622,"420 Street, City_2",2023-10-31,2023-11-07,8369.54,5793.44,Wrong item
CUST_0622,"420 Street, City_2",2024-11-23,2024-11-30,9335.65,6075.69,Size issue
CUST_0622,"420 Street, City_2",2023-11-03,2023-11-12,13880.74,9603.37,Damaged
CUST_0622,"420 Street, City_2",2023-04-20,,21722.84,0.0,
CUST_0622,"420 Street, City_2",2023-08-15,2023-08-21,3727.72,2468.71,Damaged
CUST_0622,"420 Street, City_2",2024-06-08,2024-06-13,17225.6,14014.49,Wrong item
CUST_0622,"420 Street, City_2",2024-03-14,2024-03-23,29505.23,22801.46,Size issue
CUST_0622,"420 Street, City_2",2023-02-24,2023-03-05,2932.22,2105.21,Size issue
CUST_0623,"490 Street, City_3",2023-06-08,2023-06-16,2153.3,1680.11,Damaged
CUST_0623,"490 Street, City_3",2023-04-27,2023-05-05,10857.97,9586.43,Size issue
CUST_0623,"490 Street, City_3",2023-03-22,,12294.28,0.0,
CUST_0623,"490 Street, City_3",2023-11-11,2023-11-17,62776.97,54402.37,Damaged
CUST_0623,"490 Street, City_3",2023-03-12,,7566.63,0.0,
CUST_0623,"490 Street, City_3",2024-06-26,2024-07-01,5104.86,3381.6,Wrong item
CUST_0623,"490 Street, City_3",2024-04-18,,3095.14,0.0,
CUST_0623,"490 Street, City_3",2023-06-14,,63956.03,0.0,
CUST_0623,"490 Street, City_3",2023-09-02,,2709.83,0.0,
CUST_0623,"490 Street, City_3",2024-03-06,2024-03-14,2472.81,1538.19,Size issue
CUST_0623,"490 Street, City_3",2023-11-28,2023-12-01,103024.25,70172.73,Wrong item
CUST_0623,"490 Street, City_3",2023-02-02,2023-02-05,15705.67,11940.85,Wrong item
CUST_0623,"490 Street, City_3",2023-06-30,,4447.68,0.0,
CUST_0623,"490 Street, City_3",2024-03-27,,83810.04,0.0,
CUST_0623,"490 Street, City_3",2023-03-26,2023-03-30,3992.18,3306.52,Size issue
CUST_0624,"971 Street, City_8",2024-05-14,2024-05-25,22608.2,15400.23,Damaged
CUST_0624,"971 Street, City_8",2023-07-13,,19852.96,0.0,
CUST_0624,"971 Street, City_8",2023-01-05,,26733.51,0.0,
CUST_0624,"971 Street, City_8",2024-09-13,,30975.76,0.0,
CUST_0624,"971 Street, City_8",2023-03-13,,10759.87,0.0,
CUST_0624,"971 Street, City_8",2023-12-22,,17868.83,0.0,
CUST_0624,"971 Street, City_8",2023-06-26,,64269.66,0.0,
CUST_0624,"971 Street, City_8",2024-07-25,,1994.29,0.0,
CUST_0624,"971 Street, City_8",2023-01-12,,55853.3,0.0,
CUST_0624,"971 Street, City_8",2024-06-22,,10834.73,0.0,
CUST_0624,"971 Street, City_8",2024-10-04,2024-10-09,27557.71,11853.76,Late delivery
CUST_0624,"971 Street, City_8",2024-09-26,,16921.21,0.0,
CUST_0624,"971 Street, City_8",2023-09-26,,16284.57,0.0,
CUST_0624,"971 Street, City_8",2023-02-03,,18200.03,0.0,
CUST_0624,"971 Street, City_8",2023-12-03,2023-12-19,20228.11,10772.24,Damaged
CUST_0624,"971 Street, City_8",2024-08-11,,28840.75,0.0,
CUST_0624,"971 Street, City_8",2024-04-08,2024-04-30,17368.35,9840.99,Late delivery
CUST_0624,"971 Street, City_8",2024-08-14,,25805.33,0.0,
CUST_0624,"971 Street, City_8",2023-12-05,,10028.8,0.0,
CUST_0624,"971 Street, City_8",2024-11-09,,2949.46,0.0,
CUST_0624,"971 Street, City_8",2024-11-18,2024-11-26,20751.9,8769.58,Late delivery
CUST_0624,"971 Street, City_8",2024-09-05,,13568.35,0.0,
CUST_0625,"153 Street, City_5",2023-11-06,,6309.5,0.0,
CUST_0625,"153 Street, City_5",2023-07-21,,11532.51,0.0,
CUST_0625,"153 Street, City_5",2023-06-02,,20476.58,0.0,
CUST_0625,"153 Street, City_5",2024-09-19,,60007.3,0.0,
CUST_0625,"153 Street, City_5",2023-12-01,2023-12-23,2099.96,1259.91,Damaged
CUST_0625,"153 Street, City_5",2023-02-11,2023-02-18,37375.46,21761.69,Size issue
CUST_0625,"153 Street, City_5",2024-05-29,2024-06-05,9636.06,5915.8,Late delivery
CUST_0625,"153 Street, City_5",2024-01-11,2024-01-24,2353.24,1051.17,Damaged
CUST_0625,"153 Street, City_5",2023-09-16,,6272.81,0.0,
CUST_0625,"153 Street, City_5",2023-08-12,,646.63,0.0,
CUST_0625,"153 Street, City_5",2023-08-23,,5208.67,0.0,
CUST_0625,"153 Street, City_5",2023-01-07,2023-01-15,16185.75,10200.13,Late delivery
CUST_0625,"153 Street, City_5",2024-09-14,,53262.14,0.0,
CUST_0625,"153 Street, City_5",2023-11-16,,8511.87,0.0,
CUST_0626,"981 Street, City_5",2023-11-11,,6954.37,0.0,
CUST_0626,"981 Street, City_5",2023-11-10,,39125.06,0.0,
CUST_0626,"981 Street, City_5",2023-08-04,,15844.78,0.0,
CUST_0626,"981 Street, City_5",2024-07-28,,30499.27,0.0,
CUST_0626,"981 Street, City_5",2024-07-26,,8983.63,0.0,
CUST_0626,"981 Street, City_5",2024-02-09,,17672.79,0.0,
CUST_0626,"981 Street, City_5",2024-06-03,,32089.71,0.0,
CUST_0626,"981 Street, City_5",2023-08-03,,16694.5,0.0,
CUST_0626,"981 Street, City_5",2024-03-10,,4805.39,0.0,
CUST_0626,"981 Street, City_5",2024-10-22,,94000.01,0.0,
CUST_0626,"981 Street, City_5",2023-01-25,,13290.04,0.0,
CUST_0626,"981 Street, City_5",2024-05-31,,5344.48,0.0,
CUST_0627,"335 Street, City_7",2024-09-14,2024-10-03,6276.61,2900.9,Late delivery
CUST_0627,"335 Street, City_7",2023-01-26,,197524.96,0.0,
CUST_0627,"335 Street, City_7",2023-01-21,,12962.86,0.0,
CUST_0627,"335 Street, City_7",2024-05-22,,51057.85,0.0,
CUST_0627,"335 Street, City_7",2023-08-06,,10760.16,0.0,
CUST_0627,"335 Street, City_7",2024-02-29,,39642.95,0.0,
CUST_0627,"335 Street, City_7",2023-08-10,,46402.19,0.0,
CUST_0627,"335 Street, City_7",2023-03-10,,5508.55,0.0,
CUST_0627,"335 Street, City_7",2023-05-26,2023-06-01,158615.92,66870.86,Late delivery
CUST_0627,"335 Street, City_7",2024-02-12,2024-02-25,20590.68,13968.73,Late delivery
CUST_0627,"335 Street, City_7",2023-02-23,2023-03-08,20556.72,10277.14,Late delivery
CUST_0627,"335 Street, City_7",2023-08-09,,7005.02,0.0,
CUST_0628,"5 Street, City_9",2023-08-28,,6475.8,0.0,
CUST_0628,"5 Street, City_9",2023-11-15,,49143.02,0.0,
CUST_0628,"5 Street, City_9",2023-01-02,,15797.57,0.0,
CUST_0628,"5 Street, City_9",2023-03-23,2023-03-30,18416.09,11359.0,Damaged
CUST_0628,"5 Street, City_9",2023-05-13,2023-05-22,5784.4,3567.04,Size issue
CUST_0628,"5 Street, City_9",2024-03-03,2024-03-09,2531.81,1931.21,Wrong item
CUST_0628,"5 Street, City_9",2023-04-15,2023-04-18,20139.65,14215.56,Damaged
CUST_0628,"5 Street, City_9",2023-12-23,,2667.28,0.0,
CUST_0628,"5 Street, City_9",2023-03-06,2023-03-11,48215.12,34601.0,Wrong item
CUST_0628,"5 Street, City_9",2024-06-16,,2864.85,0.0,
CUST_0628,"5 Street, City_9",2024-11-14,2024-11-23,8535.91,5384.24,Wrong item
CUST_0628,"5 Street, City_9",2023-04-26,,3255.48,0.0,
CUST_0628,"5 Street, City_9",2024-09-30,,6171.55,0.0,
CUST_0628,"5 Street, City_9",2024-09-04,,11012.41,0.0,
CUST_0628,"5 Street, City_9",2023-10-22,,23598.72,0.0,
CUST_0628,"5 Street, City_9",2024-11-18,2024-11-25,12037.02,9445.48,Size issue
CUST_0628,"5 Street, City_9",2024-08-01,2024-08-10,491208.38,439677.22,Damaged
CUST_0628,"5 Street, City_9",2023-07-25,,38495.04,0.0,
CUST_0628,"5 Street, City_9",2023-07-10,2023-07-18,21755.92,17077.61,Size issue
CUST_0628,"5 Street, City_9",2023-07-24,,3197.16,0.0,
CUST_0628,"5 Street, City_9",2023-09-24,2023-09-26,32057.1,28281.84,Size issue
CUST_0628,"5 Street, City_9",2023-12-31,,4451.24,0.0,
CUST_0628,"5 Street, City_9",2024-07-20,,33401.25,0.0,
CUST_0628,"5 Street, City_9",2024-03-21,,163236.54,0.0,
CUST_0629,"349 Street, City_1",2024-04-06,2024-04-11,7367.06,4702.31,Wrong item
CUST_0629,"349 Street, City_1",2023-10-21,2023-10-26,2880.94,2143.85,Size issue
CUST_0629,"349 Street, City_1",2024-03-30,,5008.83,0.0,
CUST_0629,"349 Street, City_1",2024-03-21,,179212.92,0.0,
CUST_0629,"349 Street, City_1",2024-01-22,,71548.83,0.0,
CUST_0629,"349 Street, City_1",2024-04-22,,44950.81,0.0,
CUST_0629,"349 Street, City_1",2023-08-18,,26492.59,0.0,
CUST_0629,"349 Street, City_1",2023-05-26,,6553.74,0.0,
CUST_0629,"349 Street, City_1",2024-06-26,,10105.53,0.0,
CUST_0629,"349 Street, City_1",2024-09-17,2024-09-25,27095.1,20219.6,Size issue
CUST_0629,"349 Street, City_1",2023-05-22,,12416.83,0.0,
CUST_0629,"349 Street, City_1",2023-02-23,2023-03-02,7524.3,6533.34,Wrong item
CUST_0629,"349 Street, City_1",2024-01-02,2024-01-05,4322.13,3270.72,Size issue
CUST_0629,"349 Street, City_1",2023-05-25,,53437.63,0.0,
CUST_0629,"349 Street, City_1",2024-07-05,,11627.79,0.0,
CUST_0629,"349 Street, City_1",2023-02-06,,8233.61,0.0,
CUST_0629,"349 Street, City_1",2024-07-18,,32066.61,0.0,
CUST_0629,"349 Street, City_1",2024-08-01,,31290.05,0.0,
CUST_0629,"349 Street, City_1",2023-10-10,2023-10-15,26636.37,18520.6,Size issue
CUST_0629,"349 Street, City_1",2023-04-20,,7467.06,0.0,
CUST_0629,"349 Street, City_1",2023-02-16,,5217.22,0.0,
CUST_0629,"349 Street, City_1",2024-09-22,,32997.45,0.0,
CUST_0629,"349 Street, City_1",2023-11-14,,2651.01,0.0,
CUST_0629,"349 Street, City_1",2023-04-14,2023-04-21,3930.65,2628.31,Size issue
CUST_0629,"349 Street, City_1",2023-11-19,2023-11-28,27919.86,16759.89,Size issue
CUST_0629,"349 Street, City_1",2023-03-17,,2992.21,0.0,
CUST_0629,"349 Street, City_1",2023-02-13,2023-02-18,19799.05,17307.69,Wrong item
CUST_0629,"349 Street, City_1",2024-05-02,,4338.75,0.0,
CUST_0629,"349 Street, City_1",2023-12-09,2023-12-17,22883.76,16380.36,Size issue
CUST_0629,"349 Street, City_1",2024-06-09,2024-06-14,5815.77,4324.62,Size issue
CUST_0629,"349 Street, City_1",2024-08-26,2024-08-29,4448.68,2861.5,Wrong item
CUST_0629,"349 Street, City_1",2023-09-10,2023-09-12,8636.5,7422.94,Size issue
CUST_0629,"349 Street, City_1",2023-10-23,2023-10-27,818734.91,590625.21,Damaged
CUST_0629,"349 Street, City_1",2024-03-01,2024-03-08,35326.01,31553.06,Damaged
CUST_0629,"349 Street, City_1",2024-08-01,,37437.27,0.0,
CUST_0630,"940 Street, City_5",2023-07-20,2023-07-21,13216.32,13092.43,Changed mind
CUST_0630,"940 Street, City_5",2024-08-11,2024-08-12,21924.13,20636.0,Not satisfied
CUST_0630,"940 Street, City_5",2023-12-16,2023-12-17,5673.88,5605.39,Changed mind
CUST_0630,"940 Street, City_5",2023-08-22,2023-08-23,3335.98,3108.52,Not satisfied
CUST_0630,"940 Street, City_5",2023-01-16,,19732.42,0.0,
CUST_0630,"940 Street, City_5",2023-12-27,2023-12-29,7651.26,7193.39,Not satisfied
CUST_0630,"940 Street, City_5",2023-06-09,2023-06-10,9737.18,8111.19,Changed mind
CUST_0630,"940 Street, City_5",2024-07-23,2024-07-25,9532.87,9263.01,No longer needed
CUST_0630,"940 Street, City_5",2024-11-15,2024-11-16,3212.08,3063.12,Changed mind
CUST_0630,"940 Street, City_5",2024-05-31,2024-06-01,40182.34,37056.27,Other
CUST_0630,"940 Street, City_5",2023-12-10,,72558.37,0.0,
CUST_0630,"940 Street, City_5",2023-03-26,2023-03-27,1223.86,1197.15,Other
CUST_0630,"940 Street, City_5",2023-06-14,2023-06-15,26799.85,22777.54,Not satisfied
CUST_0630,"940 Street, City_5",2023-04-01,2023-04-02,140568.43,113976.38,Not satisfied
CUST_0630,"940 Street, City_5",2024-06-16,2024-06-17,4507.6,3775.6,No longer needed
CUST_0630,"940 Street, City_5",2024-06-25,2024-06-26,12236.19,11546.2,No longer needed
CUST_0630,"940 Street, City_5",2024-05-23,,9769.51,0.0,
CUST_0630,"940 Street, City_5",2023-08-04,2023-08-06,3866.38,3382.81,Changed mind
CUST_0630,"940 Street, City_5",2024-01-28,,11908.81,0.0,
CUST_0630,"940 Street, City_5",2024-05-29,2024-05-30,2576.0,2255.83,Not satisfied
CUST_0630,"940 Street, City_5",2023-05-13,2023-05-14,5300.77,4789.07,Not satisfied
CUST_0630,"940 Street, City_5",2023-01-09,2023-01-10,15997.21,15134.54,Changed mind
CUST_0630,"940 Street, City_5",2024-03-29,2024-03-31,8267.34,7573.98,Other
CUST_0630,"940 Street, City_5",2023-12-14,2023-12-16,8766.96,7886.3,Other
CUST_0630,"940 Street, City_5",2023-01-15,2023-01-17,48221.29,45314.84,Not satisfied
CUST_0630,"940 Street, City_5",2023-01-24,2023-01-26,8977.96,8748.04,Changed mind
CUST_0630,"940 Street, City_5",2024-09-05,,19086.26,0.0,
CUST_0630,"940 Street, City_5",2024-05-13,2024-05-14,10018.72,8552.55,No longer needed
CUST_0630,"940 Street, City_5",2023-03-03,,4088.46,0.0,
CUST_0631,"448 Street, City_6",2023-01-08,2023-01-09,3969.82,3459.08,Other
CUST_0631,"448 Street, City_6",2024-07-06,2024-07-07,16463.24,13648.87,Changed mind
CUST_0631,"448 Street, City_6",2024-05-09,2024-05-11,5072.84,4925.89,No longer needed
CUST_0631,"448 Street, City_6",2023-03-25,2023-03-26,4724.07,4008.47,Not satisfied
CUST_0631,"448 Street, City_6",2023-01-06,2023-01-08,20102.31,18339.6,No longer needed
CUST_0631,"448 Street, City_6",2024-05-27,2024-05-29,6949.64,6150.93,Not satisfied
CUST_0631,"448 Street, City_6",2023-09-15,2023-09-17,42252.45,34490.07,Changed mind
CUST_0631,"448 Street, City_6",2024-03-06,2024-03-07,6164.22,5884.93,Other
CUST_0631,"448 Street, City_6",2023-11-09,2023-11-10,57199.83,52963.22,Other
CUST_0631,"448 Street, City_6",2024-03-01,2024-03-03,79604.08,76108.82,Changed mind
CUST_0631,"448 Street, City_6",2023-10-15,2023-10-17,19118.05,17358.32,Changed mind
CUST_0631,"448 Street, City_6",2024-09-27,2024-09-29,6271.8,5681.22,Not satisfied
CUST_0631,"448 Street, City_6",2023-07-13,2023-07-15,35164.24,32530.44,No longer needed
